wavelength_angstrom,flux_erg_s_cm2_angstrom
3.711111111111111313e+03,4.062943516682276514e-15
3.712698412698412540e+03,4.069225807318110392e-15
3.714285714285714221e+03,4.075508716913752957e-15
3.715873015873015902e+03,4.081792231651432975e-15
3.717460317460317583e+03,4.088076337725399873e-15
3.719047619047619264e+03,4.094361021341915852e-15
3.720634920634920491e+03,4.100646268719353705e-15
3.722222222222222172e+03,4.106932066088271762e-15
3.723809523809523853e+03,4.113218399691428085e-15
3.725396825396825534e+03,4.119505255783864876e-15
3.726984126984126760e+03,4.125792620632964493e-15
3.728571428571428442e+03,4.132080480518493617e-15
3.730158730158730123e+03,4.138368821732669523e-15
3.731746031746031804e+03,4.144657630580226341e-15
3.733333333333333485e+03,4.150946893378426891e-15
3.734920634920634711e+03,4.157236596457194419e-15
3.736507936507936392e+03,4.163526726159093671e-15
3.738095238095238074e+03,4.169817268839416871e-15
3.739682539682539755e+03,4.176108210866262614e-15
3.741269841269841436e+03,4.182399538620535861e-15
3.742857142857142662e+03,4.188691238496046549e-15
3.744444444444444343e+03,4.194983296899562445e-15
3.746031746031746025e+03,4.201275700250827287e-15
3.747619047619047706e+03,4.207568434982661764e-15
3.749206349206349387e+03,4.213861487540982440e-15
3.750793650793650613e+03,4.220154844384855405e-15
3.752380952380952294e+03,4.226448491986571213e-15
3.753968253968253975e+03,4.232742416831696945e-15
3.755555555555555657e+03,4.239036605419094357e-15
3.757142857142856883e+03,4.245331044261010594e-15
3.758730158730158564e+03,4.251625719883118429e-15
3.760317460317460245e+03,4.257920618824557276e-15
3.761904761904761926e+03,4.264215727637975793e-15
3.763492063492063608e+03,4.270511032889624178e-15
3.765079365079364834e+03,4.276806521159376257e-15
3.766666666666666515e+03,4.283102179040784703e-15
3.768253968253968196e+03,4.289397993141118904e-15
3.769841269841269877e+03,4.295693950081429647e-15
3.771428571428571558e+03,4.301990036496616961e-15
3.773015873015872785e+03,4.308286239035431696e-15
3.774603174603174466e+03,4.314582544360564660e-15
3.776190476190476147e+03,4.320878939148694747e-15
3.777777777777777828e+03,4.327175410090508651e-15
3.779365079365079509e+03,4.333471943890782122e-15
3.780952380952380736e+03,4.339768527268398111e-15
3.782539682539682417e+03,4.346065146956443008e-15
3.784126984126984098e+03,4.352361789702182189e-15
3.785714285714285779e+03,4.358658442267160204e-15
3.787301587301587460e+03,4.364955091427266245e-15
3.788888888888888687e+03,4.371251723972722322e-15
3.790476190476190368e+03,4.377548326708167665e-15
3.792063492063492049e+03,4.383844886452692647e-15
3.793650793650793730e+03,4.390141390039890849e-15
3.795238095238095411e+03,4.396437824317919801e-15
3.796825396825396638e+03,4.402734176149505719e-15
3.798412698412698319e+03,4.409030432412048417e-15
3.800000000000000000e+03,4.415326579997596859e-15
3.801587301587301681e+03,4.421622605812958018e-15
3.803174603174603362e+03,4.427918496779705553e-15
3.804761904761904589e+03,4.434214239834231876e-15
3.806349206349206270e+03,4.440509821927804161e-15
3.807936507936507951e+03,4.446805230026595896e-15
3.809523809523809632e+03,4.453100451111731852e-15
3.811111111111111313e+03,4.459395472179334621e-15
3.812698412698412540e+03,4.465690280240566431e-15
3.814285714285714221e+03,4.471984862321693826e-15
3.815873015873015902e+03,4.478279205464082151e-15
3.817460317460317583e+03,4.484573296724293366e-15
3.819047619047619264e+03,4.490867123174092360e-15
3.820634920634920491e+03,4.497160671900487967e-15
3.822222222222222172e+03,4.503453930005823691e-15
3.823809523809523853e+03,4.509746884607748513e-15
3.825396825396825534e+03,4.516039522839300516e-15
3.826984126984127215e+03,4.522331831848954209e-15
3.828571428571428442e+03,4.528623798800641045e-15
3.830158730158730123e+03,4.534915410873814890e-15
3.831746031746031804e+03,4.541206655263433097e-15
3.833333333333333485e+03,4.547497519180090605e-15
3.834920634920634711e+03,4.553787989849981290e-15
3.836507936507936392e+03,4.560078054514977640e-15
3.838095238095238074e+03,4.566367700432643374e-15
3.839682539682539755e+03,4.572656914876325739e-15
3.841269841269841436e+03,4.578945685135121592e-15
3.842857142857142662e+03,4.585233998513976003e-15
3.844444444444444343e+03,4.591521842333689360e-15
3.846031746031746025e+03,4.597809203930967064e-15
3.847619047619047706e+03,4.604096070658455026e-15
3.849206349206348932e+03,4.610382429884787005e-15
3.850793650793650613e+03,4.616668268994605899e-15
3.852380952380952294e+03,4.622953575388622127e-15
3.853968253968253975e+03,4.629238336483624672e-15
3.855555555555555657e+03,4.635522539712492910e-15
3.857142857142856883e+03,4.641806172524245526e-15
3.858730158730158564e+03,4.648089222383870113e-15
3.860317460317460245e+03,4.654371676771913758e-15
3.861904761904761926e+03,4.660653523183165642e-15
3.863492063492063608e+03,4.666934749122766380e-15
3.865079365079364834e+03,4.673215342095096913e-15
3.866666666666666515e+03,4.679495289573412887e-15
3.868253968253968196e+03,4.685774578918909889e-15
3.869841269841269877e+03,4.692053197171267467e-15
3.871428571428571558e+03,4.698331130521822573e-15
3.873015873015872785e+03,4.704608363026839611e-15
3.874603174603174466e+03,4.710884873554538265e-15
3.876190476190476147e+03,4.717160628752301504e-15
3.877777777777777828e+03,4.723435567321826004e-15
3.879365079365079509e+03,4.729709565905915413e-15
3.880952380952380736e+03,4.735982367317603588e-15
3.882539682539682417e+03,4.742253434173375800e-15
3.884126984126984098e+03,4.748521659725974763e-15
3.885714285714285779e+03,4.754784814806052478e-15
3.887301587301587460e+03,4.761038524633697982e-15
3.888888888888888687e+03,4.767274439529098008e-15
3.890476190476190368e+03,4.773477078160897950e-15
3.892063492063492049e+03,4.779618577064696307e-15
3.893650793650793730e+03,4.785650288999353528e-15
3.895238095238095411e+03,4.791489879371005806e-15
3.896825396825396638e+03,4.797002364780493159e-15
3.898412698412698319e+03,4.801973569282543980e-15
3.900000000000000000e+03,4.806074948591011901e-15
3.901587301587301681e+03,4.808819890343682174e-15
3.903174603174603362e+03,4.809513654527878247e-15
3.904761904761904589e+03,4.807202163607020047e-15
3.906349206349206270e+03,4.800628726655633168e-15
3.907936507936507951e+03,4.788211947381008026e-15
3.909523809523809632e+03,4.768061532440760230e-15
3.911111111111111313e+03,4.738050090402269887e-15
3.912698412698412540e+03,4.695956722188488380e-15
3.914285714285714221e+03,4.639690926047818789e-15
3.915873015873015902e+03,4.567592560745292183e-15
3.917460317460317583e+03,4.478786192934452370e-15
3.919047619047619264e+03,4.373548686426049576e-15
3.920634920634920491e+03,4.253631588198767238e-15
3.922222222222222172e+03,4.122469880603089027e-15
3.923809523809523853e+03,3.985210828460371271e-15
3.925396825396825534e+03,3.848513882731945206e-15
3.926984126984127215e+03,3.720104518683998392e-15
3.928571428571428442e+03,3.608107052138839272e-15
3.930158730158730123e+03,3.520225820056198426e-15
3.931746031746031804e+03,3.462880568964487802e-15
3.933333333333333485e+03,3.440420988768965815e-15
3.934920634920634711e+03,3.454540953545204559e-15
3.936507936507936392e+03,3.503984546360408542e-15
3.938095238095238074e+03,3.584588811367091564e-15
3.939682539682539755e+03,3.689652769783791178e-15
3.941269841269841436e+03,3.810571113157411542e-15
3.942857142857142662e+03,3.937635396166906583e-15
3.944444444444444343e+03,4.060892290384143693e-15
3.946031746031746025e+03,4.170958084848529818e-15
3.947619047619047706e+03,4.259715564210523520e-15
3.949206349206348932e+03,4.320853950643617483e-15
3.950793650793650613e+03,4.350244070849868567e-15
3.952380952380952294e+03,4.346160961936832030e-15
3.953968253968253975e+03,4.309371217012281449e-15
3.955555555555555657e+03,4.243094587172463029e-15
3.957142857142856883e+03,4.152835440422576894e-15
3.958730158730158564e+03,4.046068543123221965e-15
3.960317460317460245e+03,3.931763205565595943e-15
3.961904761904761926e+03,3.819744219210140446e-15
3.963492063492063608e+03,3.719915844404568446e-15
3.965079365079364834e+03,3.641409680842244896e-15
3.966666666666666515e+03,3.591748416691991002e-15
3.968253968253968196e+03,3.576134709167404580e-15
3.969841269841269877e+03,3.596970315472644132e-15
3.971428571428571558e+03,3.653683136932724273e-15
3.973015873015872785e+03,3.742893562807930389e-15
3.974603174603174466e+03,3.858896252066726760e-15
3.976190476190476147e+03,3.994381742247260914e-15
3.977777777777777828e+03,4.141285630166484250e-15
3.979365079365079509e+03,4.291639124357198877e-15
3.980952380952380736e+03,4.438305261754146802e-15
3.982539682539682417e+03,4.575515833280525217e-15
3.984126984126984098e+03,4.699166585381637513e-15
3.985714285714285779e+03,4.806872384723730965e-15
3.987301587301587460e+03,4.897820652859592638e-15
3.988888888888888687e+03,4.972484540467500137e-15
3.990476190476190368e+03,5.032265096594474178e-15
3.992063492063492049e+03,5.079125887024263735e-15
3.993650793650793730e+03,5.115268411957904924e-15
3.995238095238095411e+03,5.142877468045726601e-15
3.996825396825396638e+03,5.163946986754306328e-15
3.998412698412698319e+03,5.180182118562559064e-15
4.000000000000000000e+03,5.192963927841039913e-15
4.001587301587301681e+03,5.203358974186371620e-15
4.003174603174603362e+03,5.212156199808948704e-15
4.004761904761904589e+03,5.219916383333148431e-15
4.006349206349206270e+03,5.227023458234850806e-15
4.007936507936507951e+03,5.233731069027449433e-15
4.009523809523809632e+03,5.240201141036082048e-15
4.011111111111111313e+03,5.246533677449712688e-15
4.012698412698412540e+03,5.252788480620264156e-15
4.014285714285714221e+03,5.259000204160033949e-15
4.015873015873015902e+03,5.265188317800035926e-15
4.017460317460317583e+03,5.271363432194390851e-15
4.019047619047619264e+03,5.277531157839805560e-15
4.020634920634920491e+03,5.283694372855642237e-15
4.022222222222222172e+03,5.289854508685553158e-15
4.023809523809523853e+03,5.296012254200813136e-15
4.025396825396825534e+03,5.302167928557296772e-15
4.026984126984127215e+03,5.308321672283851656e-15
4.028571428571428442e+03,5.314473542130687182e-15
4.030158730158730123e+03,5.320623556694083740e-15
4.031746031746031804e+03,5.326771717696680835e-15
4.033333333333333030e+03,5.332918019616088465e-15
4.034920634920635166e+03,5.339062453912944917e-15
4.036507936507936392e+03,5.345205010833362174e-15
4.038095238095238074e+03,5.351345680155144942e-15
4.039682539682539755e+03,5.357484451487876494e-15
4.041269841269840981e+03,5.363621314390212033e-15
4.042857142857142662e+03,5.369756258414458008e-15
4.044444444444444343e+03,5.375889273122974113e-15
4.046031746031746025e+03,5.382020348094141806e-15
4.047619047619047706e+03,5.388149472924413770e-15
4.049206349206348932e+03,5.394276637229014424e-15
4.050793650793650613e+03,5.400401830642218386e-15
4.052380952380952294e+03,5.406525042817403333e-15
4.053968253968253975e+03,5.412646263427106793e-15
4.055555555555555657e+03,5.418765482163026150e-15
4.057142857142856883e+03,5.424882688736050983e-15
4.058730158730158564e+03,5.430997872876276480e-15
4.060317460317460245e+03,5.437111024333004225e-15
4.061904761904761926e+03,5.443222132874759552e-15
4.063492063492063608e+03,5.449331188289304959e-15
4.065079365079364834e+03,5.455438180383634583e-15
4.066666666666666515e+03,5.461543098984012856e-15
4.068253968253968196e+03,5.467645933935965826e-15
4.069841269841269877e+03,5.473746675104310346e-15
4.071428571428571558e+03,5.479845312373137507e-15
4.073015873015872785e+03,5.485941835645849715e-15
4.074603174603174466e+03,5.492036234845161480e-15
4.076190476190476147e+03,5.498128499913095472e-15
4.077777777777777828e+03,5.504218620811010130e-15
4.079365079365079509e+03,5.510306587519615441e-15
4.080952380952380736e+03,5.516392390038961892e-15
4.082539682539682417e+03,5.522476018388468876e-15
4.084126984126984098e+03,5.528557462606912062e-15
4.085714285714285779e+03,5.534636712752465210e-15
4.087301587301587460e+03,5.540713758902674140e-15
4.088888888888888687e+03,5.546788591154487490e-15
4.090476190476190368e+03,5.552861199624266980e-15
4.092063492063492049e+03,5.558931574447779517e-15
4.093650793650793730e+03,5.564999705780219287e-15
4.095238095238095411e+03,5.571065583796211698e-15
4.096825396825396638e+03,5.577129198689827576e-15
4.098412698412698774e+03,5.583190540674581596e-15
4.100000000000000000e+03,5.589249599983434638e-15
4.101587301587301226e+03,5.595306366868833239e-15
4.103174603174603362e+03,5.601360831602677244e-15
4.104761904761904589e+03,5.607412984476352940e-15
4.106349206349206725e+03,5.613462815800737002e-15
4.107936507936507951e+03,5.619510315906179135e-15
4.109523809523809177e+03,5.625555475142558873e-15
4.111111111111111313e+03,5.631598283879239038e-15
4.112698412698412540e+03,5.637638732505111492e-15
4.114285714285713766e+03,5.643676811428574261e-15
4.115873015873015902e+03,5.649712511077573343e-15
4.117460317460317128e+03,5.655745821899550646e-15
4.119047619047619264e+03,5.661776734361527604e-15
4.120634920634920491e+03,5.667805238950049961e-15
4.122222222222222626e+03,5.673831326171212219e-15
4.123809523809523853e+03,5.679854986550684468e-15
4.125396825396825079e+03,5.685876210633671357e-15
4.126984126984127215e+03,5.691894988984968108e-15
4.128571428571428442e+03,5.697911312188919495e-15
4.130158730158729668e+03,5.703925170849471907e-15
4.131746031746031804e+03,5.709936555590136270e-15
4.133333333333333030e+03,5.715945457054023553e-15
4.134920634920635166e+03,5.721951865903831348e-15
4.136507936507936392e+03,5.727955772821848609e-15
4.138095238095238528e+03,5.733957168509969062e-15
4.139682539682539755e+03,5.739956043689688048e-15
4.141269841269840981e+03,5.745952389102105679e-15
4.142857142857143117e+03,5.751946195507963916e-15
4.144444444444444343e+03,5.757937453687579512e-15
4.146031746031745570e+03,5.763926154440912649e-15
4.147619047619047706e+03,5.769912288587562197e-15
4.149206349206348932e+03,5.775895846966703402e-15
4.150793650793651068e+03,5.781876820437197532e-15
4.152380952380952294e+03,5.787855199877498793e-15
4.153968253968254430e+03,5.793830976185730062e-15
4.155555555555555657e+03,5.799804140279622139e-15
4.157142857142856883e+03,5.805774683096565819e-15
4.158730158730159019e+03,5.811742595593608732e-15
4.160317460317460245e+03,5.817707868747405646e-15
4.161904761904761472e+03,5.823670493554301295e-15
4.163492063492063608e+03,5.829630461030258597e-15
4.165079365079364834e+03,5.835587762210913084e-15
4.166666666666666970e+03,5.841542388151551600e-15
4.168253968253968196e+03,5.847494329927120193e-15
4.169841269841269423e+03,5.853443578632198869e-15
4.171428571428571558e+03,5.859390125381067858e-15
4.173015873015872785e+03,5.865333961307646871e-15
4.174603174603174921e+03,5.871275077565510089e-15
4.176190476190476147e+03,5.877213465327890894e-15
4.177777777777777374e+03,5.883149115787707905e-15
4.179365079365079509e+03,5.889082020157543676e-15
4.180952380952380736e+03,5.895012169669615508e-15
4.182539682539682872e+03,5.900939555575853549e-15
4.184126984126984098e+03,5.906864169147814016e-15
4.185714285714285325e+03,5.912786001676716273e-15
4.187301587301587460e+03,5.918705044473484642e-15
4.188888888888888687e+03,5.924621288868686868e-15
4.190476190476190823e+03,5.930534726212549900e-15
4.192063492063492049e+03,5.936445347874987501e-15
4.193650793650793275e+03,5.942353145245559224e-15
4.195238095238095411e+03,5.948258109733506703e-15
4.196825396825396638e+03,5.954160232767705528e-15
4.198412698412697864e+03,5.960059505796748872e-15
4.200000000000000000e+03,5.965955920288840987e-15
4.201587301587301226e+03,5.971849467731865839e-15
4.203174603174603362e+03,5.977740139633392629e-15
4.204761904761904589e+03,5.983627927520606372e-15
4.206349206349206725e+03,5.989512822940388363e-15
4.207936507936507951e+03,5.995394817459253858e-15
4.209523809523809177e+03,6.001273902663366269e-15
4.211111111111111313e+03,6.007150070158576610e-15
4.212698412698412540e+03,6.013023311570364333e-15
4.214285714285713766e+03,6.018893618543851525e-15
4.215873015873015902e+03,6.024760982743829733e-15
4.217460317460317128e+03,6.030625395854707106e-15
4.219047619047619264e+03,6.036486849580575451e-15
4.220634920634920491e+03,6.042345335645102949e-15
4.222222222222222626e+03,6.048200845791671412e-15
4.223809523809523853e+03,6.054053371783249282e-15
4.225396825396825079e+03,6.059902905402434225e-15
4.226984126984127215e+03,6.065749438451499677e-15
4.228571428571428442e+03,6.071592962752278090e-15
4.230158730158729668e+03,6.077433470146283208e-15
4.231746031746031804e+03,6.083270952494622502e-15
4.233333333333333030e+03,6.089105401678007425e-15
4.234920634920635166e+03,6.094936809596791277e-15
4.236507936507936392e+03,6.100765168170924241e-15
4.238095238095238528e+03,6.106590469339960484e-15
4.239682539682539755e+03,6.112412705063044743e-15
4.241269841269840981e+03,6.118231867318933626e-15
4.242857142857143117e+03,6.124047948105982991e-15
4.244444444444444343e+03,6.129860939442115601e-15
4.246031746031745570e+03,6.135670833364860568e-15
4.247619047619047706e+03,6.141477621931331266e-15
4.249206349206348932e+03,6.147281297218185886e-15
4.250793650793651068e+03,6.153081851321676345e-15
4.252380952380952294e+03,6.158879276357619102e-15
4.253968253968254430e+03,6.164673564461399097e-15
4.255555555555555657e+03,6.170464707787940567e-15
4.257142857142856883e+03,6.176252698511734656e-15
4.258730158730159019e+03,6.182037528826802334e-15
4.260317460317460245e+03,6.187819190946717281e-15
4.261904761904761472e+03,6.193597677104608249e-15
4.263492063492063608e+03,6.199372979553092008e-15
4.265079365079364834e+03,6.205145090564330936e-15
4.266666666666666970e+03,6.210914002430024341e-15
4.268253968253968196e+03,6.216679707461357973e-15
4.269841269841269423e+03,6.222442197989020588e-15
4.271428571428571558e+03,6.228201466363224462e-15
4.273015873015872785e+03,6.233957504953678569e-15
4.274603174603174921e+03,6.239710306149548347e-15
4.276190476190476147e+03,6.245459862359506976e-15
4.277777777777777374e+03,6.251206166011705401e-15
4.279365079365079509e+03,6.256949209553758131e-15
4.280952380952380736e+03,6.262688985452720364e-15
4.282539682539682872e+03,6.268425486195146362e-15
4.284126984126984098e+03,6.274158704286986898e-15
4.285714285714285325e+03,6.279888632253691811e-15
4.287301587301587460e+03,6.285615262640093249e-15
4.288888888888888687e+03,6.291338588010490871e-15
4.290476190476190823e+03,6.297058600948566651e-15
4.292063492063492049e+03,6.302775294057455869e-15
4.293650793650793275e+03,6.308488659959674542e-15
4.295238095238095411e+03,6.314198691297128098e-15
4.296825396825396638e+03,6.319905380731141355e-15
4.298412698412697864e+03,6.325608720942390677e-15
4.300000000000000000e+03,6.331308704630961563e-15
4.301587301587301226e+03,6.337005324516265024e-15
4.303174603174603362e+03,6.342698573337091231e-15
4.304761904761904589e+03,6.348388443851581110e-15
4.306349206349206725e+03,6.354074928837224770e-15
4.307936507936507951e+03,6.359758021090816534e-15
4.309523809523809177e+03,6.365437713428521992e-15
4.311111111111111313e+03,6.371113998685783342e-15
4.312698412698412540e+03,6.376786869717365928e-15
4.314285714285713766e+03,6.382456319397318010e-15
4.315873015873015902e+03,6.388122340619010997e-15
4.317460317460317128e+03,6.393784926295073968e-15
4.319047619047619264e+03,6.399444069357412610e-15
4.320634920634920491e+03,6.405099762757183971e-15
4.322222222222222626e+03,6.410751999464826434e-15
4.323809523809523853e+03,6.416400772469998982e-15
4.325396825396825079e+03,6.422046074781613536e-15
4.326984126984127215e+03,6.427687899427782102e-15
4.328571428571428442e+03,6.433326239455854636e-15
4.330158730158729668e+03,6.438961087932389859e-15
4.331746031746031804e+03,6.444592437943136322e-15
4.333333333333333030e+03,6.450220282593011107e-15
4.334920634920635166e+03,6.455844615006129802e-15
4.336507936507936392e+03,6.461465428325785207e-15
4.338095238095238528e+03,6.467082715714400784e-15
4.339682539682539755e+03,6.472696470353544075e-15
4.341269841269840981e+03,6.478306685443959828e-15
4.342857142857143117e+03,6.483913354205481649e-15
4.344444444444444343e+03,6.489516469877047776e-15
4.346031746031745570e+03,6.495116025716735792e-15
4.347619047619047706e+03,6.500712015001715289e-15
4.349206349206348932e+03,6.506304431028214741e-15
4.350793650793651068e+03,6.511893267111541222e-15
4.352380952380952294e+03,6.517478516586082773e-15
4.353968253968254430e+03,6.523060172805251605e-15
4.355555555555555657e+03,6.528638229141523543e-15
4.357142857142856883e+03,6.534212678986393057e-15
4.358730158730159019e+03,6.539783515750363801e-15
4.360317460317460245e+03,6.545350732862966751e-15
4.361904761904761472e+03,6.550914323772699468e-15
4.363492063492063608e+03,6.556474281947072639e-15
4.365079365079364834e+03,6.562030600872528032e-15
4.366666666666666970e+03,6.567583274054526855e-15
4.368253968253968196e+03,6.573132295017418798e-15
4.369841269841269423e+03,6.578677657304524871e-15
4.371428571428571558e+03,6.584219354478100320e-15
4.373015873015872785e+03,6.589757380119256534e-15
4.374603174603174921e+03,6.595291727828066753e-15
4.376190476190476147e+03,6.600822391223464302e-15
4.377777777777777374e+03,6.606349363943256792e-15
4.379365079365079509e+03,6.611872639644139532e-15
4.380952380952380736e+03,6.617392212001632418e-15
4.382539682539682872e+03,6.622908074710115432e-15
4.384126984126984098e+03,6.628420221482756069e-15
4.385714285714285325e+03,6.633928646051593740e-15
4.387301587301587460e+03,6.639433342167434861e-15
4.388888888888888687e+03,6.644934303599867835e-15
4.390476190476190823e+03,6.650431524137278043e-15
4.392063492063492049e+03,6.655924997586808401e-15
4.393650793650793275e+03,6.661414717774339637e-15
4.395238095238095411e+03,6.666900678544519482e-15
4.396825396825396638e+03,6.672382873760661692e-15
4.398412698412697864e+03,6.677861297304850179e-15
4.400000000000000000e+03,6.683335943077851450e-15
4.401587301587301226e+03,6.688806804999082260e-15
4.403174603174603362e+03,6.694273877006690865e-15
4.404761904761904589e+03,6.699737153057418187e-15
4.406349206349206725e+03,6.705196627126697993e-15
4.407936507936507951e+03,6.710652293208553558e-15
4.409523809523809177e+03,6.716104145315667875e-15
4.411111111111111313e+03,6.721552177479303184e-15
4.412698412698412540e+03,6.726996383749290728e-15
4.414285714285713766e+03,6.732436758194080441e-15
4.415873015873015902e+03,6.737873294900657335e-15
4.417460317460317128e+03,6.743305987974551750e-15
4.419047619047619264e+03,6.748734831539830682e-15
4.420634920634920491e+03,6.754159819739078060e-15
