wavelength_angstrom,flux_erg_s_cm2_angstrom
3.747619047619047706e+03,8.011653731249567557e-15
3.749206349206349387e+03,8.017169129194914031e-15
3.750793650793650613e+03,8.022676548662130821e-15
3.752380952380952294e+03,8.028175986123649687e-15
3.753968253968253975e+03,8.033667438088570217e-15
3.755555555555555657e+03,8.039150901102754498e-15
3.757142857142856883e+03,8.044626371748639363e-15
3.758730158730158564e+03,8.050093846645200104e-15
3.760317460317460245e+03,8.055553322447847922e-15
3.761904761904761926e+03,8.061004795848363658e-15
3.763492063492063608e+03,8.066448263574820491e-15
3.765079365079364834e+03,8.071883722391511359e-15
3.766666666666666515e+03,8.077311169098825896e-15
3.768253968253968196e+03,8.082730600533242545e-15
3.769841269841269877e+03,8.088142013567151855e-15
3.771428571428571558e+03,8.093545405108895918e-15
3.773015873015872785e+03,8.098940772102550651e-15
3.774603174603174466e+03,8.104328111527985744e-15
3.776190476190476147e+03,8.109707420400689535e-15
3.777777777777777828e+03,8.115078695771701166e-15
3.779365079365079509e+03,8.120441934727582188e-15
3.780952380952380736e+03,8.125797134390265096e-15
3.782539682539682417e+03,8.131144291917040709e-15
3.784126984126984098e+03,8.136483404500413018e-15
3.785714285714285779e+03,8.141814469368072367e-15
3.787301587301587460e+03,8.147137483782810254e-15
3.788888888888888687e+03,8.152452445042375760e-15
3.790476190476190368e+03,8.157759350479511835e-15
3.792063492063492049e+03,8.163058197461737574e-15
3.793650793650793730e+03,8.168348983391395547e-15
3.795238095238095411e+03,8.173631705705465629e-15
3.796825396825396638e+03,8.178906361875576043e-15
3.798412698412698319e+03,8.184172949407858211e-15
3.800000000000000000e+03,8.189431465842891533e-15
3.801587301587301681e+03,8.194681908755632390e-15
3.803174603174603362e+03,8.199924275755289502e-15
3.804761904761904589e+03,8.205158564485330241e-15
3.806349206349206270e+03,8.210384772623310238e-15
3.807936507936507951e+03,8.215602897880826048e-15
3.809523809523809632e+03,8.220812938003472553e-15
3.811111111111111313e+03,8.226014890770696235e-15
3.812698412698412540e+03,8.231208753995788865e-15
3.814285714285714221e+03,8.236394525525721841e-15
3.815873015873015902e+03,8.241572203241144609e-15
3.817460317460317583e+03,8.246741785056286849e-15
3.819047619047619264e+03,8.251903268918816475e-15
3.820634920634920491e+03,8.257056652809847526e-15
3.822222222222222172e+03,8.262201934743809215e-15
3.823809523809523853e+03,8.267339112768382820e-15
3.825396825396825534e+03,8.272468184964403864e-15
3.826984126984127215e+03,8.277589149445802166e-15
3.828571428571428442e+03,8.282702004359537146e-15
3.830158730158730123e+03,8.287806747885471617e-15
3.831746031746031804e+03,8.292903378236313402e-15
3.833333333333333485e+03,8.297991893657563272e-15
3.834920634920634711e+03,8.303072292427391886e-15
3.836507936507936392e+03,8.308144572856581409e-15
3.838095238095238074e+03,8.313208733288462409e-15
3.839682539682539755e+03,8.318264772098804994e-15
3.841269841269841436e+03,8.323312687695743075e-15
3.842857142857142662e+03,8.328352478519725466e-15
3.844444444444444343e+03,8.333384143043369147e-15
3.846031746031746025e+03,8.338407679771500290e-15
3.847619047619047706e+03,8.343423087240906558e-15
3.849206349206348932e+03,8.348430364020412829e-15
3.850793650793650613e+03,8.353429508710745518e-15
3.852380952380952294e+03,8.358420519944401626e-15
3.853968253968253975e+03,8.363403396385639267e-15
3.855555555555555657e+03,8.368378136730335683e-15
3.857142857142856883e+03,8.373344739705894149e-15
3.858730158730158564e+03,8.378303204070993122e-15
3.860317460317460245e+03,8.383253528615052969e-15
3.861904761904761926e+03,8.388195712156806547e-15
3.863492063492063608e+03,8.393129753540258664e-15
3.865079365079364834e+03,8.398055651623514228e-15
3.866666666666666515e+03,8.402973405248261949e-15
3.868253968253968196e+03,8.407883013158748863e-15
3.869841269841269877e+03,8.412784473792146854e-15
3.871428571428571558e+03,8.417677784751718208e-15
3.873015873015872785e+03,8.422562941519896335e-15
3.874603174603174466e+03,8.427439934405203159e-15
3.876190476190476147e+03,8.432308741509390066e-15
3.877777777777777828e+03,8.437169313002401369e-15
3.879365079365079509e+03,8.442021537009136806e-15
3.880952380952380736e+03,8.446865167838424104e-15
3.882539682539682417e+03,8.451699679616100557e-15
3.884126984126984098e+03,8.456523977117752000e-15
3.885714285714285779e+03,8.461335842710239229e-15
3.887301587301587460e+03,8.466130913163116089e-15
3.888888888888888687e+03,8.470900850359153673e-15
3.890476190476190368e+03,8.475630184542650787e-15
3.892063492063492049e+03,8.480291063837721724e-15
3.893650793650793730e+03,8.484834852604609835e-15
3.895238095238095411e+03,8.489179227863496223e-15
3.896825396825396638e+03,8.493189217841872601e-15
3.898412698412698319e+03,8.496650658233601992e-15
3.900000000000000000e+03,8.499235016404023852e-15
3.901587301587301681e+03,8.500455691654691036e-15
3.903174603174603362e+03,8.499617955648860404e-15
3.904761904761904589e+03,8.495767742537888605e-15
3.906349206349206270e+03,8.487648373096212073e-15
3.907936507936507951e+03,8.473678462742867345e-15
3.909523809523809632e+03,8.451967729858909437e-15
3.911111111111111313e+03,8.420388794746795138e-15
3.912698412698412540e+03,8.376720770076049372e-15
3.914285714285714221e+03,8.318873165853061211e-15
3.915873015873015902e+03,8.245185852612125271e-15
3.917460317460317583e+03,8.154783408787256254e-15
3.919047619047619264e+03,8.047942709980776132e-15
3.920634920634920491e+03,7.926415314973866598e-15
3.922222222222222172e+03,7.793636217930416371e-15
3.923809523809523853e+03,7.654752695495964246e-15
3.925396825396825534e+03,7.516424210466645147e-15
3.926984126984127215e+03,7.386376249954059714e-15
3.928571428571428442e+03,7.272733141636348745e-15
3.930158730158730123e+03,7.183199234339458158e-15
3.931746031746031804e+03,7.124194286468187213e-15
3.933333333333333485e+03,7.100067999814431303e-15
3.934920634920634711e+03,7.112514260350338750e-15
3.936507936507936392e+03,7.160277163049708041e-15
3.938095238095238074e+03,7.239193763981437109e-15
3.939682539682539755e+03,7.342563096290153785e-15
3.941269841269841436e+03,7.461779863458576399e-15
3.942857142857142662e+03,7.587135632110900729e-15
3.944444444444444343e+03,7.708677085773707079e-15
3.946031746031746025e+03,7.817020525450440432e-15
3.947619047619047706e+03,7.904048747764811285e-15
3.949206349206348932e+03,7.963450986872712676e-15
3.950793650793650613e+03,7.991098081467582998e-15
3.952380952380952294e+03,7.985265080657324447e-15
3.953968253968253975e+03,7.946718589558830464e-15
3.955555555555555657e+03,7.878678371286237667e-15
3.957142857142856883e+03,7.786648805871242283e-15
3.958730158730158564e+03,7.678104671709451142e-15
3.960317460317460245e+03,7.562015291135520920e-15
3.961904761904761926e+03,7.448205467661644718e-15
3.963492063492063608e+03,7.346579473695578706e-15
3.965079365079364834e+03,7.266268920998764007e-15
3.966666666666666515e+03,7.214796509816223264e-15
3.968253968253968196e+03,7.197364909445629351e-15
3.969841269841269877e+03,7.216375889183084716e-15
3.971428571428571558e+03,7.271257362453295320e-15
3.973015873015872785e+03,7.358629730623842517e-15
3.974603174603174466e+03,7.472787664778089596e-15
3.976190476190476147e+03,7.606421714576482608e-15
3.977777777777777828e+03,7.751467488965646539e-15
3.979365079365079509e+03,7.899956208615320123e-15
3.980952380952380736e+03,8.044750922604359050e-15
3.982539682539682417e+03,8.180083434007137656e-15
3.984126984126984098e+03,8.301849501427066620e-15
3.985714285714285779e+03,8.407664003695453524e-15
3.987301587301587460e+03,8.496714374536869989e-15
3.988888888888888687e+03,8.569473776808106373e-15
3.990476190476190368e+03,8.627343271741272089e-15
3.992063492063492049e+03,8.672286437311723954e-15
3.993650793650793730e+03,8.706504785918528042e-15
3.995238095238095411e+03,8.732183126416327237e-15
3.996825396825396638e+03,8.751315402482264848e-15
3.998412698412698319e+03,8.765606776811932887e-15
4.000000000000000000e+03,8.776438325998610921e-15
4.001587301587301681e+03,8.784876621867641499e-15
4.003174603174603362e+03,8.791710618863905517e-15
4.004761904761904589e+03,8.797501107852111290e-15
4.006349206349206270e+03,8.802632034554105492e-15
4.007936507936507951e+03,8.807357055734842212e-15
4.009523809523809632e+03,8.811838108976509349e-15
4.011111111111111313e+03,8.816175209730521650e-15
4.012698412698412540e+03,8.820428172616589269e-15
4.014285714285714221e+03,8.824631663519975928e-15
4.015873015873015902e+03,8.828805164449843736e-15
4.017460317460317583e+03,8.832959298343455985e-15
4.019047619047619264e+03,8.837099687985656321e-15
4.020634920634920491e+03,8.841229223788792863e-15
4.022222222222222172e+03,8.845349349494279585e-15
4.023809523809523853e+03,8.849460766275873546e-15
4.025396825396825534e+03,8.853563805596466748e-15
4.026984126984127215e+03,8.857658620296502739e-15
4.028571428571428442e+03,8.861745279442192650e-15
4.030158730158730123e+03,8.865823813950143941e-15
4.031746031746031804e+03,8.869894237867583817e-15
4.033333333333333030e+03,8.873956558000865701e-15
4.034920634920635166e+03,8.878010778143504932e-15
4.036507936507936392e+03,8.882056900878418288e-15
4.038095238095238074e+03,8.886094928324145370e-15
4.039682539682539755e+03,8.890124862434812971e-15
4.041269841269840981e+03,8.894146705117396087e-15
4.042857142857142662e+03,8.898160458276129214e-15
4.044444444444444343e+03,8.902166123828889407e-15
4.046031746031746025e+03,8.906163703713060672e-15
4.047619047619047706e+03,8.910153199887474567e-15
4.049206349206348932e+03,8.914134614333077578e-15
4.050793650793650613e+03,8.918107949053058911e-15
4.052380952380952294e+03,8.922073206072894670e-15
4.053968253968253975e+03,8.926030387440270550e-15
4.055555555555555657e+03,8.929979495224998217e-15
4.057142857142856883e+03,8.933920531519005840e-15
4.058730158730158564e+03,8.937853498436219764e-15
4.060317460317460245e+03,8.941778398112515600e-15
4.061904761904761926e+03,8.945695232705640916e-15
4.063492063492063608e+03,8.949604004395134775e-15
4.065079365079364834e+03,8.953504715382315109e-15
4.066666666666666515e+03,8.957397367890087821e-15
4.068253968253968196e+03,8.961281964163022508e-15
4.069841269841269877e+03,8.965158506467193121e-15
4.071428571428571558e+03,8.969026997090088023e-15
4.073015873015872785e+03,8.972887438340644709e-15
4.074603174603174466e+03,8.976739832549073097e-15
4.076190476190476147e+03,8.980584182066846059e-15
4.077777777777777828e+03,8.984420489266598453e-15
4.079365079365079509e+03,8.988248756542097141e-15
4.080952380952380736e+03,8.992068986308140017e-15
4.082539682539682417e+03,8.995881181000473965e-15
4.084126984126984098e+03,8.999685343075768039e-15
4.085714285714285779e+03,9.003481475011517221e-15
4.087301587301587460e+03,9.007269579305987198e-15
4.088888888888888687e+03,9.011049658478110238e-15
4.090476190476190368e+03,9.014821715067496229e-15
4.092063492063492049e+03,9.018585751634276489e-15
4.093650793650793730e+03,9.022341770759064318e-15
4.095238095238095411e+03,9.026089775042932913e-15
4.096825396825396638e+03,9.029829767107257597e-15
4.098412698412698774e+03,9.033561749593747369e-15
4.100000000000000000e+03,9.037285725164312381e-15
4.101587301587301226e+03,9.041001696501000823e-15
4.103174603174603362e+03,9.044709666305951598e-15
4.104761904761904589e+03,9.048409637301309118e-15
4.106349206349206725e+03,9.052101612229207533e-15
4.107936507936507951e+03,9.055785593851592445e-15
4.109523809523809177e+03,9.059461584950272973e-15
4.111111111111111313e+03,9.063129588326781337e-15
4.112698412698412540e+03,9.066789606802342881e-15
4.114285714285713766e+03,9.070441643217782986e-15
4.115873015873015902e+03,9.074085700433462384e-15
4.117460317460317128e+03,9.077721781329239296e-15
4.119047619047619264e+03,9.081349888804366874e-15
4.120634920634920491e+03,9.084970025777456918e-15
4.122222222222222626e+03,9.088582195186383634e-15
4.123809523809523853e+03,9.092186399988236301e-15
4.125396825396825079e+03,9.095782643159270363e-15
4.126984126984127215e+03,9.099370927694781211e-15
4.128571428571428442e+03,9.102951256609118382e-15
4.130158730158729668e+03,9.106523632935529366e-15
4.131746031746031804e+03,9.110088059726200622e-15
4.133333333333333030e+03,9.113644540052090348e-15
4.134920634920635166e+03,9.117193077002915851e-15
4.136507936507936392e+03,9.120733673687106220e-15
4.138095238095238528e+03,9.124266333231642975e-15
4.139682539682539755e+03,9.127791058782120018e-15
4.141269841269840981e+03,9.131307853502606376e-15
4.142857142857143117e+03,9.134816720575586244e-15
4.144444444444444343e+03,9.138317663201906921e-15
4.146031746031745570e+03,9.141810684600677836e-15
4.147619047619047706e+03,9.145295788009303680e-15
4.149206349206348932e+03,9.148772976683271415e-15
4.150793650793651068e+03,9.152242253896235467e-15
4.152380952380952294e+03,9.155703622939836294e-15
4.153968253968254430e+03,9.159157087123711423e-15
4.155555555555555657e+03,9.162602649775380283e-15
4.157142857142856883e+03,9.166040314240225268e-15
4.158730158730159019e+03,9.169470083881390764e-15
4.160317460317460245e+03,9.172891962079748440e-15
4.161904761904761472e+03,9.176305952233791539e-15
4.163492063492063608e+03,9.179712057759623836e-15
4.165079365079364834e+03,9.183110282090850773e-15
4.166666666666666970e+03,9.186500628678563683e-15
4.168253968253968196e+03,9.189883100991221461e-15
4.169841269841269423e+03,9.193257702514617432e-15
4.171428571428571558e+03,9.196624436751822552e-15
4.173015873015872785e+03,9.199983307223109677e-15
4.174603174603174921e+03,9.203334317465876257e-15
4.176190476190476147e+03,9.206677471034601736e-15
4.177777777777777374e+03,9.210012771500822307e-15
4.179365079365079509e+03,9.213340222452979453e-15
4.180952380952380736e+03,9.216659827496415214e-15
4.182539682539682872e+03,9.219971590253298032e-15
4.184126984126984098e+03,9.223275514362562799e-15
4.185714285714285325e+03,9.226571603479869836e-15
4.187301587301587460e+03,9.229859861277466053e-15
4.188888888888888687e+03,9.233140291444241747e-15
4.190476190476190823e+03,9.236412897685555477e-15
4.192063492063492049e+03,9.239677683723224595e-15
4.193650793650793275e+03,9.242934653295492114e-15
4.195238095238095411e+03,9.246183810156898914e-15
4.196825396825396638e+03,9.249425158078274275e-15
4.198412698412697864e+03,9.252658700846619126e-15
4.200000000000000000e+03,9.255884442265143907e-15
4.201587301587301226e+03,9.259102386153071362e-15
4.203174603174603362e+03,9.262312536345715415e-15
4.204761904761904589e+03,9.265514896694304472e-15
4.206349206349206725e+03,9.268709471065998773e-15
4.207936507936507951e+03,9.271896263343773643e-15
4.209523809523809177e+03,9.275075277426391090e-15
4.211111111111111313e+03,9.278246517228354052e-15
4.212698412698412540e+03,9.281409986679810157e-15
4.214285714285713766e+03,9.284565689726504393e-15
4.215873015873015902e+03,9.287713630329706527e-15
4.217460317460317128e+03,9.290853812466192179e-15
4.219047619047619264e+03,9.293986240128141842e-15
4.220634920634920491e+03,9.297110917323084089e-15
4.222222222222222626e+03,9.300227848073862438e-15
4.223809523809523853e+03,9.303337036418569089e-15
4.225396825396825079e+03,9.306438486410439213e-15
4.226984126984127215e+03,9.309532202117841491e-15
4.228571428571428442e+03,9.312618187624207116e-15
4.230158730158729668e+03,9.315696447027995076e-15
4.231746031746031804e+03,9.318766984442573836e-15
4.233333333333333030e+03,9.321829803996173995e-15
4.234920634920635166e+03,9.324884909831913540e-15
4.236507936507936392e+03,9.327932306107600622e-15
4.238095238095238528e+03,9.330971996995820335e-15
4.239682539682539755e+03,9.334003986683754858e-15
4.241269841269840981e+03,9.337028279373194494e-15
4.242857142857143117e+03,9.340044879280450897e-15
4.244444444444444343e+03,9.343053790636297119e-15
4.246031746031745570e+03,9.346055017685959725e-15
4.247619047619047706e+03,9.349048564688984679e-15
4.249206349206348932e+03,9.352034435919234194e-15
4.250793650793651068e+03,9.355012635664779447e-15
4.252380952380952294e+03,9.357983168227908465e-15
4.253968253968254430e+03,9.360946037925020418e-15
4.255555555555555657e+03,9.363901249086576713e-15
4.257142857142856883e+03,9.366848806057053657e-15
4.258730158730159019e+03,9.369788713194854110e-15
4.260317460317460245e+03,9.372720974872320103e-15
4.261904761904761472e+03,9.375645595475586110e-15
4.263492063492063608e+03,9.378562579404609027e-15
4.265079365079364834e+03,9.381471931073030909e-15
4.266666666666666970e+03,9.384373654908183704e-15
4.268253968253968196e+03,9.387267755351002475e-15
4.269841269841269423e+03,9.390154236855957563e-15
4.271428571428571558e+03,9.393033103891043539e-15
4.273015873015872785e+03,9.395904360937679808e-15
4.274603174603174921e+03,9.398768012490669591e-15
4.276190476190476147e+03,9.401624063058152591e-15
4.277777777777777374e+03,9.404472517161533995e-15
4.279365079365079509e+03,9.407313379335426101e-15
4.280952380952380736e+03,9.410146654127612026e-15
4.282539682539682872e+03,9.412972346098977869e-15
4.284126984126984098e+03,9.415790459823460643e-15
4.285714285714285325e+03,9.418600999887964658e-15
4.287301587301587460e+03,9.421403970892385181e-15
4.288888888888888687e+03,9.424199377449436474e-15
4.290476190476190823e+03,9.426987224184702274e-15
4.292063492063492049e+03,9.429767515736536395e-15
4.293650793650793275e+03,9.432540256755983851e-15
4.295238095238095411e+03,9.435305451906784002e-15
4.296825396825396638e+03,9.438063105865234873e-15
4.298412698412697864e+03,9.440813223320254689e-15
4.300000000000000000e+03,9.443555808973206741e-15
4.301587301587301226e+03,9.446290867537930948e-15
4.303174603174603362e+03,9.449018403740616054e-15
4.304761904761904589e+03,9.451738422319824877e-15
4.306349206349206725e+03,9.454450928026388599e-15
4.307936507936507951e+03,9.457155925623356281e-15
4.309523809523809177e+03,9.459853419885977505e-15
4.311111111111111313e+03,9.462543415601584048e-15
4.312698412698412540e+03,9.465225917569607235e-15
4.314285714285713766e+03,9.467900930601462767e-15
4.315873015873015902e+03,9.470568459520557028e-15
4.317460317460317128e+03,9.473228509162165606e-15
4.319047619047619264e+03,9.475881084373438021e-15
4.320634920634920491e+03,9.478526190013331466e-15
4.322222222222222626e+03,9.481163830952528759e-15
4.323809523809523853e+03,9.483794012073414684e-15
4.325396825396825079e+03,9.486416738270017610e-15
4.326984126984127215e+03,9.489032014447949540e-15
4.328571428571428442e+03,9.491639845524371399e-15
4.330158730158729668e+03,9.494240236427890487e-15
4.331746031746031804e+03,9.496833192098596762e-15
4.333333333333333030e+03,9.499418717487919267e-15
4.334920634920635166e+03,9.501996817558634022e-15
4.336507936507936392e+03,9.504567497284774092e-15
4.338095238095238528e+03,9.507130761651607498e-15
4.339682539682539755e+03,9.509686615655582000e-15
4.341269841269840981e+03,9.512235064304225695e-15
4.342857142857143117e+03,9.514776112616194354e-15
4.344444444444444343e+03,9.517309765621104181e-15
4.346031746031745570e+03,9.519836028359566525e-15
4.347619047619047706e+03,9.522354905883096367e-15
4.349206349206348932e+03,9.524866403254064993e-15
4.350793650793651068e+03,9.527370525545666864e-15
4.352380952380952294e+03,9.529867277841856498e-15
4.353968253968254430e+03,9.532356665237283794e-15
4.355555555555555657e+03,9.534838692837284558e-15
4.357142857142856883e+03,9.537313365757763755e-15
4.358730158730159019e+03,9.539780689125216020e-15
4.360317460317460245e+03,9.542240668076627837e-15
4.361904761904761472e+03,9.544693307759457029e-15
4.363492063492063608e+03,9.547138613331552297e-15
4.365079365079364834e+03,9.549576589961129550e-15
4.366666666666666970e+03,9.552007242826704065e-15
4.368253968253968196e+03,9.554430577117052623e-15
4.369841269841269423e+03,9.556846598031155131e-15
4.371428571428571558e+03,9.559255310778166225e-15
4.373015873015872785e+03,9.561656720577314293e-15
4.374603174603174921e+03,9.564050832657926721e-15
4.376190476190476147e+03,9.566437652259308409e-15
4.377777777777777374e+03,9.568817184630741768e-15
4.379365079365079509e+03,9.571189435031412570e-15
4.380952380952380736e+03,9.573554408730383125e-15
4.382539682539682872e+03,9.575912111006513396e-15
4.384126984126984098e+03,9.578262547148419976e-15
4.385714285714285325e+03,9.580605722454460314e-15
4.387301587301587460e+03,9.582941642232645939e-15
4.388888888888888687e+03,9.585270311800615638e-15
4.390476190476190823e+03,9.587591736485556569e-15
4.392063492063492049e+03,9.589905921624205843e-15
4.393650793650793275e+03,9.592212872562755855e-15
4.395238095238095411e+03,9.594512594656857444e-15
4.396825396825396638e+03,9.596805093271477896e-15
4.398412698412697864e+03,9.599090373780970363e-15
4.400000000000000000e+03,9.601368441568947648e-15
4.401587301587301226e+03,9.603639302028268002e-15
4.403174603174603362e+03,9.605902960560983063e-15
4.404761904761904589e+03,9.608159422578244767e-15
4.406349206349206725e+03,9.610408693500370036e-15
4.407936507936507951e+03,9.612650778756649873e-15
4.409523809523809177e+03,9.614885683785420363e-15
4.411111111111111313e+03,9.617113414033938028e-15
4.412698412698412540e+03,9.619333974958398761e-15
4.414285714285713766e+03,9.621547372023841587e-15
4.415873015873015902e+03,9.623753610704095019e-15
4.417460317460317128e+03,9.625952696481800724e-15
4.419047619047619264e+03,9.628144634848280995e-15
4.420634920634920491e+03,9.630329431303540327e-15
